Dia,Hora,Chuva,Temperatura,Umidade
15/02/2018,10:45:00,0,28.1,69
15/02/2018,11:00:00,0,27.6,70
15/02/2018,11:15:00,0,27.6,73
15/02/2018,11:30:00,0,27.9,71
15/02/2018,11:45:00,0,28.1,74
15/02/2018,12:00:00,0,27.1,75
15/02/2018,12:15:00,0,28.1,72
15/02/2018,12:30:00,0,28.1,71
15/02/2018,12:45:00,0,27.6,72
15/02/2018,13:00:00,0,27.9,71
15/02/2018,13:15:00,0,29.1,67
15/02/2018,13:30:00,0,29.3,64
15/02/2018,13:45:00,0,29.3,64
15/02/2018,14:00:00,0,28.8,64
15/02/2018,14:15:00,0,28.6,65
15/02/2018,14:30:00,0,28.6,65
15/02/2018,14:45:00,0,28.6,63
15/02/2018,15:00:00,0,28.4,63
15/02/2018,15:15:00,0,27.9,68
15/02/2018,15:30:00,0,28.8,64
15/02/2018,15:45:00,0,28.6,64
15/02/2018,16:00:00,0,28.4,64
15/02/2018,16:15:00,0,28.1,65
15/02/2018,16:30:00,0,28.6,65
15/02/2018,16:45:00,0,27.9,68
15/02/2018,17:00:00,0,27.9,66
15/02/2018,17:15:00,0,27.6,67
15/02/2018,17:30:00,0,27.9,66
15/02/2018,17:45:00,0,28.1,65
15/02/2018,18:00:00,0,27.9,64
15/02/2018,18:15:00,0,27.4,67
15/02/2018,18:30:00,0,27.6,70
15/02/2018,18:45:00,0,27.4,69
15/02/2018,19:00:00,0,26.9,72
15/02/2018,19:15:00,0,26.7,74
15/02/2018,19:30:00,0,26.4,77
15/02/2018,19:45:00,0,26.2,78
15/02/2018,20:00:00,0,25.9,80
15/02/2018,20:15:00,0,25.7,82
15/02/2018,20:30:00,0,25.7,82
15/02/2018,20:45:00,0,25.4,82
15/02/2018,21:00:00,0,25.2,83
15/02/2018,21:15:00,0,25.2,80
15/02/2018,21:30:00,0,24.9,81
15/02/2018,21:45:00,0,25.2,80
15/02/2018,22:00:00,0,25.4,78
15/02/2018,22:15:00,0,25.7,76
15/02/2018,22:30:00,0,25.7,74
15/02/2018,22:45:00,0,25.9,73
15/02/2018,23:00:00,0,25.9,75
15/02/2018,23:15:00,0,25.4,74
15/02/2018,23:30:00,0,24.7,79
15/02/2018,23:45:00,0,24.9,79
16/02/2018,00:00:00,0,24.7,80
16/02/2018,00:15:00,0,24.5,82
16/02/2018,00:30:00,0,24.7,81
16/02/2018,00:45:00,0,25.4,80
16/02/2018,01:00:00,0,25.2,81
16/02/2018,01:15:00,0,24.2,84
16/02/2018,01:30:00,0,24.7,83
16/02/2018,01:45:00,0,24.2,85
16/02/2018,02:00:00,0,24.7,83
16/02/2018,02:15:00,0,24.2,85
16/02/2018,02:30:00,0,24.2,87
16/02/2018,02:45:00,0,24.5,86
16/02/2018,03:00:00,0,24.9,86
16/02/2018,04:15:00,0,24.7,87
16/02/2018,04:30:00,0,24.5,88
16/02/2018,04:45:00,0,24.5,90
16/02/2018,05:00:00,0,24.5,88
16/02/2018,05:15:00,0,24.5,89
16/02/2018,05:30:00,0,24.7,90
16/02/2018,05:45:00,0,24.2,91
16/02/2018,06:00:00,0,24.5,91
16/02/2018,06:15:00,0,24.2,90
16/02/2018,06:30:00,0,23.7,91
16/02/2018,06:45:00,0,24,91
16/02/2018,07:00:00,0,24,91
16/02/2018,07:15:00,0,24.2,91
16/02/2018,07:30:00,0,24.2,90
16/02/2018,07:45:00,0,24.5,90
16/02/2018,08:00:00,0,25.4,88
16/02/2018,08:15:00,0,25.9,84
16/02/2018,08:30:00,0,26.2,82
16/02/2018,08:45:00,0,26.2,83
16/02/2018,09:00:00,0,27.4,79
16/02/2018,09:15:00,0,26.9,79
16/02/2018,09:30:00,0,27.1,78
16/02/2018,09:45:00,0,28.1,72
16/02/2018,10:00:00,0,27.6,73
16/02/2018,10:15:00,0,28.4,71
16/02/2018,10:30:00,0,28.1,74
16/02/2018,10:45:00,0,27.4,76
16/02/2018,11:00:00,0,27.4,78
16/02/2018,11:15:00,0,27.1,79
16/02/2018,11:30:00,0,27.4,77
16/02/2018,11:45:00,0,27.9,75
16/02/2018,12:00:00,0,28.6,72
16/02/2018,12:15:00,0,28.8,69
16/02/2018,12:30:00,0,29.3,67
16/02/2018,12:45:00,0,27.6,76
16/02/2018,13:00:00,0,27.1,80
16/02/2018,13:15:00,0,27.4,76
16/02/2018,13:30:00,0,27.1,75
16/02/2018,13:45:00,0,26.9,77
16/02/2018,14:00:00,0,27.9,76
16/02/2018,14:15:00,0,27.9,76
16/02/2018,14:30:00,0,26.9,79
16/02/2018,14:45:00,0,26.7,79
16/02/2018,15:00:00,0,27.1,79
16/02/2018,15:15:00,0,27.1,79
16/02/2018,15:30:00,0,26.7,80
16/02/2018,15:45:00,0,26.9,79
16/02/2018,16:00:00,0,27.4,77
16/02/2018,16:15:00,0,27.1,77
16/02/2018,16:30:00,0,27.1,77
16/02/2018,16:45:00,0,27.1,77
16/02/2018,17:00:00,0,27.1,75
16/02/2018,17:15:00,0,26.9,76
16/02/2018,17:30:00,0,26.9,75
16/02/2018,17:45:00,0,27.1,76
16/02/2018,18:00:00,0,27.1,75
16/02/2018,18:15:00,0,27.1,76
16/02/2018,18:30:00,0,26.9,78
16/02/2018,18:45:00,0,26.7,80
16/02/2018,19:00:00,0,26.7,79
16/02/2018,19:15:00,0,26.2,80
16/02/2018,19:30:00,0,26.4,80
16/02/2018,19:45:00,0,26.2,80
16/02/2018,20:00:00,0,25.4,85
16/02/2018,20:15:00,0,25.2,86
16/02/2018,20:30:00,0,24.9,86
16/02/2018,20:45:00,0,24.7,87
16/02/2018,21:00:00,0,24.5,87
16/02/2018,21:15:00,0,24.5,88
16/02/2018,21:30:00,0,24.5,87
16/02/2018,21:45:00,0,25.2,85
16/02/2018,22:00:00,0,24.5,87
16/02/2018,22:15:00,0,24.9,86
16/02/2018,22:30:00,8.8,24,93
16/02/2018,22:45:00,3,23.7,95
16/02/2018,23:00:00,0.4,23.7,95
16/02/2018,23:15:00,0.2,23.7,95
16/02/2018,23:30:00,0,23.2,95
16/02/2018,23:45:00,0,23.5,96
17/02/2018,00:00:00,0,23.5,96
17/02/2018,00:15:00,0,23.5,96
17/02/2018,00:30:00,0,23.7,96
17/02/2018,00:45:00,0,23.5,96
17/02/2018,01:00:00,0,23.5,97
17/02/2018,01:15:00,0,23.5,96
17/02/2018,01:30:00,0,23.5,97
17/02/2018,01:45:00,0,23,97
17/02/2018,02:00:00,0,23,97
17/02/2018,02:15:00,0,23,97
17/02/2018,02:30:00,0,23,96
17/02/2018,02:45:00,0,22.7,96
17/02/2018,03:00:00,0,23,96
17/02/2018,04:15:00,0,22.7,96
17/02/2018,04:30:00,0,22.5,96
17/02/2018,04:45:00,0,22.3,96
17/02/2018,05:00:00,0,22,96
17/02/2018,05:15:00,0,22.3,97
17/02/2018,05:30:00,0,22,96
17/02/2018,05:45:00,0,22,97
17/02/2018,06:00:00,0,22,97
17/02/2018,06:15:00,0,22,97
17/02/2018,06:30:00,0,21.8,96
17/02/2018,06:45:00,0,22,97
17/02/2018,07:00:00,0,21.5,97
17/02/2018,07:15:00,0,22.7,97
17/02/2018,07:30:00,0,23.5,96
17/02/2018,07:45:00,0,24.2,94
17/02/2018,08:00:00,0,24,92
17/02/2018,08:15:00,0,25.2,90
17/02/2018,08:30:00,0,25.4,85
17/02/2018,08:45:00,0,26.2,81
17/02/2018,09:00:00,0,26.7,77
17/02/2018,09:15:00,0,27.4,72
17/02/2018,09:30:00,0,27.9,72
17/02/2018,09:45:00,0,27.9,73
17/02/2018,10:00:00,0,27.9,71
17/02/2018,10:15:00,0,28.1,71
17/02/2018,10:30:00,0,28.1,71
17/02/2018,10:45:00,0,27.4,72
17/02/2018,11:00:00,0,27.1,73
17/02/2018,11:15:00,0,28.1,72
17/02/2018,11:30:00,0,28.6,69
17/02/2018,11:45:00,0,29.1,68
17/02/2018,12:00:00,0,28.4,69
17/02/2018,12:15:00,0,28.1,69
17/02/2018,12:30:00,0,28.4,71
17/02/2018,12:45:00,0,28.8,72
17/02/2018,13:00:00,0,28.4,72
17/02/2018,13:15:00,0,28.8,71
17/02/2018,13:30:00,0,28.4,73
17/02/2018,13:45:00,0,27.9,74
17/02/2018,14:00:00,0,28.4,72
17/02/2018,14:15:00,0,28.4,75
17/02/2018,14:30:00,0,28.1,72
17/02/2018,14:45:00,0,28.6,71
17/02/2018,15:00:00,0,28.6,69
17/02/2018,15:15:00,0,28.4,72
17/02/2018,15:30:00,0,28.6,71
17/02/2018,15:45:00,0,28.4,72
17/02/2018,16:00:00,0,28.1,73
17/02/2018,16:15:00,0,28.1,73
17/02/2018,16:30:00,0,27.4,74
17/02/2018,16:45:00,0,27.9,74
17/02/2018,17:00:00,0,28.4,72
17/02/2018,17:15:00,0,28.4,67
17/02/2018,17:30:00,0,27.9,70
17/02/2018,17:45:00,0,27.6,73
17/02/2018,18:00:00,0,27.6,72
17/02/2018,18:15:00,0,27.4,74
17/02/2018,18:30:00,0,27.4,75
17/02/2018,18:45:00,0,27.1,75
17/02/2018,19:00:00,0,27.1,75
17/02/2018,19:15:00,0,26.9,76
17/02/2018,19:30:00,0,26.9,77
17/02/2018,19:45:00,0,26.9,77
17/02/2018,20:00:00,0,26.9,77
17/02/2018,20:15:00,0,26.7,77
17/02/2018,20:30:00,0,26.9,77
17/02/2018,20:45:00,0,26.9,76
17/02/2018,21:00:00,0,26.7,77
17/02/2018,21:15:00,0,26.9,76
17/02/2018,21:30:00,0,26.9,77
17/02/2018,21:45:00,0,26.2,79
17/02/2018,22:00:00,0,25.7,80
17/02/2018,22:15:00,0,26.2,79
17/02/2018,22:30:00,0,26.2,79
17/02/2018,22:45:00,0,25.9,81
17/02/2018,23:00:00,0,25.4,82
17/02/2018,23:15:00,0,25.4,83
17/02/2018,23:30:00,0,25.7,82
17/02/2018,23:45:00,0,25.7,82
17/02/2018,23:00:00,0,25.7,81
17/02/2018,23:15:00,0,25.7,82
17/02/2018,23:30:00,0,25.7,81
17/02/2018,23:45:00,0,25.7,81
18/02/2018,00:00:00,0,25.7,79
18/02/2018,00:15:00,0,25.4,81
18/02/2018,00:30:00,0,25.2,83
18/02/2018,00:45:00,0,25.2,82
18/02/2018,01:00:00,0,25.2,82
18/02/2018,01:15:00,0,24.9,82
18/02/2018,01:30:00,0,25.4,80
18/02/2018,01:45:00,0,25.2,80
18/02/2018,02:00:00,0,25.4,82
18/02/2018,02:15:00,0,25.2,83
18/02/2018,02:30:00,0,24.7,84
18/02/2018,02:45:00,0,24.2,86
18/02/2018,03:00:00,0,24.5,86
18/02/2018,03:15:00,0,24.7,85
18/02/2018,03:30:00,0,24.7,86
18/02/2018,03:45:00,0,24.2,87
18/02/2018,04:00:00,0,24,89
18/02/2018,04:15:00,0,24,91
18/02/2018,04:30:00,0,23.5,92
18/02/2018,04:45:00,0,23.7,92
18/02/2018,05:00:00,0,24,91
18/02/2018,05:15:00,0,23.5,91
18/02/2018,05:30:00,0,23.5,90
18/02/2018,05:45:00,0,23.5,91
18/02/2018,06:00:00,0,23.5,92
18/02/2018,06:15:00,0,23.5,91
18/02/2018,06:30:00,0,24,90
18/02/2018,06:45:00,0,24.5,89
18/02/2018,07:00:00,0,25.2,86
18/02/2018,07:15:00,0,25.4,86
18/02/2018,07:30:00,0,25.9,83
18/02/2018,07:45:00,0,26.2,83
18/02/2018,08:00:00,0,27.6,78
18/02/2018,08:15:00,0,27.4,75
18/02/2018,08:30:00,0,26.9,77
18/02/2018,08:45:00,0,28.6,71
18/02/2018,09:00:00,0,29.1,69
18/02/2018,09:15:00,0,29.3,68
18/02/2018,09:30:00,0,29.1,69
18/02/2018,09:45:00,0,29.3,67
18/02/2018,10:00:00,0,28.8,69
18/02/2018,10:15:00,0,27.9,73
18/02/2018,10:30:00,0,27.9,71
18/02/2018,10:45:00,0,28.8,69
18/02/2018,11:00:00,0,28.8,70
18/02/2018,11:15:00,0,28.4,72
18/02/2018,11:30:00,0,28.4,72
18/02/2018,11:45:00,0,28.6,73
18/02/2018,12:00:00,0,28.8,72
18/02/2018,12:15:00,0,28.1,73
18/02/2018,12:30:00,0,28.1,73
18/02/2018,12:45:00,0.4,27.1,79
18/02/2018,13:00:00,0,27.4,79
18/02/2018,13:15:00,0,27.6,78
18/02/2018,13:30:00,0,27.4,77
18/02/2018,13:45:00,0,28.1,76
18/02/2018,14:00:00,0,27.9,76
18/02/2018,14:15:00,0,27.9,74
18/02/2018,14:30:00,0,28.1,74
18/02/2018,14:45:00,0,27.9,73
18/02/2018,15:00:00,0,27.4,74
18/02/2018,15:15:00,0,27.1,75
18/02/2018,15:30:00,0,27.4,74
18/02/2018,15:45:00,0,27.9,73
18/02/2018,16:00:00,0,27.6,72
18/02/2018,16:15:00,0,28.6,70
18/02/2018,16:30:00,0,27.6,73
18/02/2018,16:45:00,0,27.4,76
18/02/2018,17:00:00,0,27.4,77
18/02/2018,17:15:00,0,27.4,76
18/02/2018,17:30:00,0,27.1,76
18/02/2018,17:45:00,0,27.1,78
18/02/2018,18:00:00,0,26.7,76
18/02/2018,18:15:00,0,25.9,79
18/02/2018,18:30:00,0,25.4,81
18/02/2018,18:45:00,0,25.7,80
18/02/2018,19:00:00,0,25.4,82
18/02/2018,19:15:00,0,25.4,81
18/02/2018,19:30:00,0,25.2,82
18/02/2018,19:45:00,0,25.7,82
18/02/2018,20:00:00,0,25.2,83
18/02/2018,20:15:00,0,24.9,84
18/02/2018,20:30:00,0,25.4,83
18/02/2018,20:45:00,0,25.2,84
18/02/2018,21:00:00,0,24.9,85
18/02/2018,21:15:00,0,24.5,88
18/02/2018,21:30:00,0,24.5,86
18/02/2018,21:45:00,0,24.5,85
18/02/2018,22:00:00,0,24.2,86
18/02/2018,22:15:00,0,24,85
18/02/2018,22:30:00,0,24.2,82
18/02/2018,22:45:00,0,24.5,82
18/02/2018,23:00:00,0,24,83
18/02/2018,23:15:00,0,24.5,83
18/02/2018,23:30:00,0,23.7,85
18/02/2018,23:45:00,0,23.7,85
19/02/2018,00:00:00,0,23.5,87
19/02/2018,00:15:00,0,24,82
19/02/2018,00:30:00,0,23.5,85
19/02/2018,00:45:00,0,23.5,86
19/02/2018,01:00:00,0,23.5,87
19/02/2018,01:15:00,0,23.2,87
19/02/2018,01:30:00,0,23.2,86
19/02/2018,01:45:00,0,23.5,85
19/02/2018,02:00:00,0,24,84
19/02/2018,02:15:00,0,23.5,85
19/02/2018,02:30:00,0,23.2,86
19/02/2018,02:45:00,0,23.5,86
19/02/2018,03:00:00,0,24,85
19/02/2018,03:15:00,0,23.7,87
19/02/2018,03:30:00,0,23.5,86
19/02/2018,03:45:00,0,23,87
19/02/2018,04:00:00,0,23,88
19/02/2018,04:15:00,0,23.7,84
19/02/2018,04:30:00,0,23.2,87
19/02/2018,04:45:00,0,23.2,89
19/02/2018,05:00:00,0,23.2,87
19/02/2018,05:15:00,0,23.5,87
19/02/2018,05:30:00,0,23.2,89
19/02/2018,05:45:00,0,23,89
19/02/2018,06:00:00,0,23,88
19/02/2018,06:15:00,0,24,88
19/02/2018,06:30:00,0,23.7,87
19/02/2018,06:45:00,0,24.2,86
19/02/2018,07:00:00,0,24.7,84
19/02/2018,07:15:00,0,25.7,82
19/02/2018,07:30:00,0,26.2,77
19/02/2018,07:45:00,0,27.4,74
19/02/2018,08:00:00,0,27.9,73
19/02/2018,08:15:00,0,27.4,70
19/02/2018,08:30:00,0,27.9,66
19/02/2018,08:45:00,0,27.9,71
19/02/2018,09:00:00,0,27.6,71
19/02/2018,09:15:00,0,28.4,71
19/02/2018,09:30:00,0,27.9,70
19/02/2018,09:45:00,0,29.1,68
19/02/2018,10:00:00,0,28.6,65
19/02/2018,10:15:00,0,29.3,62
19/02/2018,10:30:00,0,29.3,63
19/02/2018,10:45:00,0,29.3,61
19/02/2018,11:00:00,0,30.1,60
19/02/2018,11:15:00,0,30.8,58
19/02/2018,11:30:00,0,30.3,59
19/02/2018,11:45:00,0,30.6,59
19/02/2018,12:00:00,0,31,60
19/02/2018,12:15:00,0,30.6,63
19/02/2018,12:30:00,0,29.8,65
19/02/2018,12:45:00,0,29.3,67
19/02/2018,13:00:00,0,30.1,66
19/02/2018,13:15:00,0,30.1,65
19/02/2018,13:30:00,0,29.1,68
19/02/2018,13:45:00,0,30.1,66
19/02/2018,14:00:00,0,29.8,67
19/02/2018,14:15:00,0,29.3,67
19/02/2018,14:30:00,0,29.8,66
19/02/2018,14:45:00,0,30.3,65
19/02/2018,15:00:00,0,30.8,65
19/02/2018,15:15:00,0,29.8,67
19/02/2018,15:30:00,0,30.1,65
19/02/2018,15:45:00,0,29.8,66
19/02/2018,16:00:00,0,29.3,69
19/02/2018,16:15:00,0,29.3,71
19/02/2018,16:30:00,0,29.8,70
19/02/2018,16:45:00,0,29.6,71
19/02/2018,17:00:00,0,29.1,74
19/02/2018,17:15:00,0,29.1,75
19/02/2018,17:30:00,0,28.8,75
19/02/2018,17:45:00,0,28.6,75
19/02/2018,18:00:00,0,28.4,76
19/02/2018,18:15:00,0,28.4,78
19/02/2018,18:30:00,0,28.6,77
19/02/2018,18:45:00,0,28.4,80
19/02/2018,19:00:00,0,28.1,83
19/02/2018,19:15:00,0,27.4,84
19/02/2018,19:30:00,0,27.4,81
19/02/2018,19:45:00,0,26.4,85
19/02/2018,20:00:00,0,26.7,77
19/02/2018,20:15:00,0,27.1,71
19/02/2018,20:30:00,0,26.9,67
19/02/2018,20:45:00,0,26.4,69
19/02/2018,21:00:00,0,26.7,68
19/02/2018,21:15:00,0,26.4,68
19/02/2018,21:30:00,0,26.4,70
19/02/2018,21:45:00,0,26.2,72
19/02/2018,22:00:00,0,26.4,69
19/02/2018,22:15:00,0,25.7,73
19/02/2018,22:30:00,0,26.2,67
19/02/2018,22:45:00,0,26.2,68
19/02/2018,23:00:00,0,26.2,67
19/02/2018,23:15:00,0,26.4,65
19/02/2018,23:30:00,0,26.7,65
19/02/2018,23:45:00,0,25.9,70
20/02/2018,00:00:00,0,25.9,72
20/02/2018,00:15:00,0,26.2,71
20/02/2018,00:30:00,0,25.9,71
20/02/2018,00:45:00,0,25.4,75
20/02/2018,01:00:00,0,25.4,75
20/02/2018,01:15:00,0,25.2,77
20/02/2018,01:30:00,0,24.9,79
20/02/2018,01:45:00,0,24.9,79
20/02/2018,02:00:00,0,25.2,79
20/02/2018,02:15:00,0,25.7,78
20/02/2018,02:30:00,0,25.2,81
20/02/2018,02:45:00,0,25.2,81
20/02/2018,03:00:00,0,25.4,82
20/02/2018,03:15:00,0,25.4,80
20/02/2018,03:30:00,0,25.7,79
20/02/2018,03:45:00,0,24.7,84
20/02/2018,04:00:00,0,24.9,84
20/02/2018,04:15:00,0,24.9,84
20/02/2018,04:30:00,0,24.9,85
20/02/2018,04:45:00,0,24.7,86
20/02/2018,05:00:00,0,24.9,86
20/02/2018,05:15:00,0,25.2,85
20/02/2018,05:30:00,0,25.2,86
20/02/2018,05:45:00,0,25.4,85
20/02/2018,06:00:00,0,25.7,85
20/02/2018,06:15:00,0,26.2,83
20/02/2018,06:30:00,0,26.4,82
20/02/2018,06:45:00,0,26.9,78
20/02/2018,07:00:00,0,27.4,76
20/02/2018,07:15:00,0,27.4,75
20/02/2018,07:30:00,0,28.1,74
20/02/2018,07:45:00,0,28.4,71
20/02/2018,08:00:00,0,28.6,72
20/02/2018,08:15:00,0,29.1,69
20/02/2018,08:30:00,0,29.6,66
20/02/2018,08:45:00,0,29.6,66
20/02/2018,09:00:00,0,29.8,65
20/02/2018,09:15:00,0,30.6,63
20/02/2018,09:30:00,0,30.8,62
20/02/2018,09:45:00,0,30.8,66
20/02/2018,10:00:00,0,30.3,64
20/02/2018,10:15:00,0,31,61
20/02/2018,10:30:00,0,32.5,59
20/02/2018,10:45:00,0,31.5,63
20/02/2018,11:00:00,0,30.8,65
20/02/2018,11:15:00,0,31,65
20/02/2018,11:30:00,0,31.5,62
20/02/2018,11:45:00,0,32,61
20/02/2018,12:00:00,0,33.5,54
20/02/2018,12:15:00,0,34,54
20/02/2018,12:30:00,0,33.5,53
20/02/2018,12:45:00,0,32.3,61
20/02/2018,13:00:00,0,32.8,61
20/02/2018,13:15:00,0,32.3,62
20/02/2018,13:30:00,0,31.5,68
20/02/2018,13:45:00,0,31.5,69
20/02/2018,14:00:00,0,31.3,69
20/02/2018,14:15:00,0,31.5,66
20/02/2018,14:30:00,0,32.5,62
20/02/2018,14:45:00,0,31.5,64
20/02/2018,15:00:00,0,32,61
20/02/2018,15:15:00,0,31.8,64
20/02/2018,15:30:00,0,32,61
20/02/2018,15:45:00,0,31.5,62
20/02/2018,16:00:00,0,30.8,62
20/02/2018,16:15:00,0,30.3,66
20/02/2018,16:30:00,0,30.8,67
20/02/2018,16:45:00,0,31,67
20/02/2018,17:00:00,0,31.5,63
20/02/2018,17:15:00,0,30.6,65
20/02/2018,17:30:00,0,30.8,61
20/02/2018,17:45:00,0,31,60
20/02/2018,18:00:00,0,30.1,67
20/02/2018,18:15:00,0,29.3,69
20/02/2018,18:30:00,0,29.6,69
20/02/2018,18:45:00,0,28.8,71
20/02/2018,19:00:00,0,28.8,71
20/02/2018,19:15:00,0,29.8,69
20/02/2018,19:30:00,0,29.6,68
20/02/2018,19:45:00,0,29.3,66
20/02/2018,20:00:00,0,28.8,67
20/02/2018,20:15:00,0,28.8,66
20/02/2018,20:30:00,0,28.6,68
20/02/2018,20:45:00,0,28.6,71
20/02/2018,21:00:00,0,28.8,68
20/02/2018,21:15:00,0,28.8,65
20/02/2018,21:30:00,0,29.1,64
20/02/2018,21:45:00,0,29.1,62
20/02/2018,22:00:00,0,29.1,64
20/02/2018,22:15:00,0,29.3,63
20/02/2018,22:30:00,0,28.8,65
20/02/2018,22:45:00,0,29.3,63
20/02/2018,23:00:00,0,28.8,67
20/02/2018,23:15:00,0,28.6,68
20/02/2018,23:30:00,0,28.6,68
20/02/2018,23:45:00,0,28.6,67
21/02/2018,00:00:00,0,29.8,61
21/02/2018,00:15:00,0,30.6,57
21/02/2018,00:30:00,0,30.1,59
21/02/2018,00:45:00,0,30.8,55
21/02/2018,01:00:00,0,31.3,53
21/02/2018,01:15:00,0,31,54
21/02/2018,01:30:00,0,30.8,55
21/02/2018,01:45:00,0,30.8,55
21/02/2018,02:00:00,0,30.6,56
21/02/2018,02:15:00,0,30.6,56
21/02/2018,02:30:00,0,30.8,55
21/02/2018,02:45:00,0,30.8,55
21/02/2018,03:00:00,0,30.8,55
21/02/2018,03:15:00,0,30.8,55
21/02/2018,03:30:00,0,30.6,56
21/02/2018,03:45:00,0,31,54
21/02/2018,04:00:00,0,30.6,55
21/02/2018,04:15:00,0,30.8,54
21/02/2018,04:30:00,0,30.3,55
21/02/2018,04:45:00,0,30.3,55
21/02/2018,05:00:00,0,30.8,54
21/02/2018,05:15:00,0,31,53
21/02/2018,05:30:00,0,30.8,54
21/02/2018,05:45:00,0,30.8,54
21/02/2018,06:00:00,0,30.8,53
21/02/2018,06:15:00,0,31,53
21/02/2018,06:30:00,0,31,53
21/02/2018,06:45:00,0,31.3,52
21/02/2018,07:00:00,0,31.3,52
21/02/2018,07:15:00,0,31.5,52
21/02/2018,07:30:00,0,31.8,52
21/02/2018,07:45:00,0,31.8,52
21/02/2018,08:00:00,0,31.8,52
21/02/2018,08:15:00,0,32,52
21/02/2018,08:30:00,0,33.2,50
21/02/2018,08:45:00,0,34,50
21/02/2018,09:00:00,0,32.8,54
21/02/2018,09:15:00,0,32.5,59
21/02/2018,09:30:00,0,32.3,61
21/02/2018,09:45:00,0,32,60
21/02/2018,10:00:00,0,31.5,61
21/02/2018,10:15:00,0,32,62
21/02/2018,10:30:00,0,32,63
21/02/2018,10:45:00,0,32,59
21/02/2018,11:00:00,0,32.3,60
21/02/2018,11:15:00,0,32.3,61
21/02/2018,11:30:00,0,31.8,63
21/02/2018,11:45:00,0,32.3,62
21/02/2018,12:00:00,0,32.3,61
21/02/2018,12:15:00,0,32.8,61
21/02/2018,12:30:00,0,32,61
21/02/2018,12:45:00,0,33.2,60
21/02/2018,13:00:00,0,33.5,56
21/02/2018,13:15:00,0,34,53
21/02/2018,13:30:00,0,33.2,55
21/02/2018,13:45:00,0,32.5,58
21/02/2018,14:00:00,0,32.5,60
21/02/2018,14:15:00,0,32.8,59
21/02/2018,14:30:00,0,31.5,63
21/02/2018,14:45:00,0,31,65
21/02/2018,15:00:00,0,30.1,72
21/02/2018,15:15:00,0.2,28.1,77
21/02/2018,15:30:00,0,28.1,82
21/02/2018,15:45:00,0,28.8,77
21/02/2018,16:00:00,0,29.8,70
21/02/2018,16:15:00,0,31.3,60
21/02/2018,16:30:00,0,31.3,62
21/02/2018,16:45:00,0,30.8,65
21/02/2018,17:00:00,0,30.1,73
21/02/2018,17:15:00,0,29.3,77
21/02/2018,17:30:00,0,29.6,75
21/02/2018,17:45:00,0,28.8,78
21/02/2018,18:00:00,0,28.4,80
21/02/2018,18:15:00,0,28.6,80
21/02/2018,18:30:00,0,28.1,82
21/02/2018,18:45:00,0,28.4,81
21/02/2018,19:00:00,0,28.4,83
21/02/2018,19:15:00,0,28.1,84
21/02/2018,19:30:00,0,28.1,82
21/02/2018,19:45:00,0,27.6,84
21/02/2018,20:00:00,0,27.1,84
21/02/2018,20:15:00,0,27.6,84
21/02/2018,20:30:00,0,27.9,82
21/02/2018,20:45:00,0,27.6,81
21/02/2018,21:00:00,0,27.9,81
21/02/2018,21:15:00,0,27.1,83
21/02/2018,21:30:00,1.4,25.7,89
21/02/2018,21:45:00,12.4,24.5,96
21/02/2018,22:00:00,14.6,24,97
21/02/2018,22:15:00,6.8,24,98
21/02/2018,22:30:00,3.4,24.5,99
21/02/2018,22:45:00,3.8,24.7,99
21/02/2018,23:00:00,3.6,24.5,99
21/02/2018,23:15:00,2.4,24.5,99
21/02/2018,23:30:00,0.4,24.7,98
21/02/2018,23:45:00,0,24.7,97
22/02/2018,00:00:00,0,24.7,97
22/02/2018,00:15:00,0,24.9,97
22/02/2018,00:30:00,0,24.9,97
22/02/2018,00:45:00,0,24.9,97
22/02/2018,01:00:00,1.8,24.5,96
22/02/2018,01:15:00,1.8,24.2,97
22/02/2018,01:30:00,8,24,97
22/02/2018,01:45:00,5.6,24,98
22/02/2018,02:00:00,1.6,24,98
22/02/2018,02:15:00,1,24,98
22/02/2018,02:30:00,0.6,24,98
22/02/2018,02:45:00,0,24.2,97
22/02/2018,03:00:00,0.2,24.2,97
22/02/2018,03:15:00,0,24.5,96
22/02/2018,03:30:00,0,24.5,95
22/02/2018,03:45:00,0,24.2,95
22/02/2018,04:00:00,0,24,96
22/02/2018,04:15:00,0,24.5,94
22/02/2018,04:30:00,0,24.7,94
22/02/2018,04:45:00,0,24.5,95
22/02/2018,05:00:00,0,24,95
22/02/2018,05:15:00,0,24,95
22/02/2018,05:30:00,0,24,96
22/02/2018,05:45:00,0,23.7,97
22/02/2018,06:00:00,0,24,97
22/02/2018,06:15:00,0,24,97
22/02/2018,06:30:00,0,24,97
22/02/2018,06:45:00,0,24.2,97
22/02/2018,07:00:00,0,24.2,97
22/02/2018,07:15:00,0,24.7,96
22/02/2018,07:30:00,0,24.7,95
22/02/2018,07:45:00,0,25.4,94
22/02/2018,08:00:00,0,25.9,92
22/02/2018,08:15:00,0,26.4,89
22/02/2018,08:30:00,0,27.4,82
22/02/2018,08:45:00,0,27.9,79
22/02/2018,09:00:00,0,27.6,80
22/02/2018,09:15:00,0,27.9,79
22/02/2018,09:30:00,0,28.1,76
22/02/2018,09:45:00,0,28.6,76
22/02/2018,10:00:00,0,29.1,76
22/02/2018,10:15:00,0,28.8,74
22/02/2018,10:30:00,0,29.1,74
22/02/2018,10:45:00,0,28.6,75
